transcriptID_trim,log2FoldChange
TRINITY_DN7135_c0_g1::TRINITY_DN7135_c0_g1_i17,-0.439913551022434
TRINITY_DN7135_c0_g1::TRINITY_DN7135_c0_g1_i13,-0.439913551022434
TRINITY_DN2217_c0_g1::TRINITY_DN2217_c0_g1_i14,1.05379509446979
TRINITY_DN3184_c0_g1::TRINITY_DN3184_c0_g1_i1,-0.427425951479528
TRINITY_DN8105_c0_g1::TRINITY_DN8105_c0_g1_i1,1.53492202132539
TRINITY_DN5061_c0_g1::TRINITY_DN5061_c0_g1_i6,1.77333996053153
TRINITY_DN8388_c0_g1::TRINITY_DN8388_c0_g1_i4,1.45696974462982
TRINITY_DN2062_c3_g1::TRINITY_DN2062_c3_g1_i30,0.825668118789207
TRINITY_DN9192_c0_g1::TRINITY_DN9192_c0_g1_i1,-0.594404226959548
TRINITY_DN14786_c0_g1::TRINITY_DN14786_c0_g1_i3,0.865504929415625
TRINITY_DN13837_c0_g1::TRINITY_DN13837_c0_g1_i1,0.849773298611537
TRINITY_DN6490_c0_g1::TRINITY_DN6490_c0_g1_i5,-0.513204679299255
TRINITY_DN3467_c0_g1::TRINITY_DN3467_c0_g1_i4,-0.402370798381059
TRINITY_DN12570_c0_g1::TRINITY_DN12570_c0_g1_i1,0.976480613863153
TRINITY_DN10360_c0_g1::TRINITY_DN10360_c0_g1_i4,-0.462447168151023
TRINITY_DN1864_c1_g1::TRINITY_DN1864_c1_g1_i1,1.30610336747035
TRINITY_DN1457_c10_g1::TRINITY_DN1457_c10_g1_i1,-0.571213779500761
TRINITY_DN3286_c0_g1::TRINITY_DN3286_c0_g1_i22,-0.769123813014453
TRINITY_DN3286_c0_g1::TRINITY_DN3286_c0_g1_i27,-0.769123813014453
TRINITY_DN14121_c0_g1::TRINITY_DN14121_c0_g1_i37,-2.21963211729566
TRINITY_DN2154_c0_g1::TRINITY_DN2154_c0_g1_i3,-0.36105012197578
TRINITY_DN18949_c0_g1::TRINITY_DN18949_c0_g1_i14,0.616204833485037
TRINITY_DN9401_c0_g1::TRINITY_DN9401_c0_g1_i2,1.34824776607505
TRINITY_DN3193_c0_g2::TRINITY_DN3193_c0_g2_i5,0.954779262718346
TRINITY_DN55724_c0_g1::TRINITY_DN55724_c0_g1_i5,1.02447640514532
TRINITY_DN1811_c0_g1::TRINITY_DN1811_c0_g1_i1,0.392463706917318
TRINITY_DN3311_c0_g1::TRINITY_DN3311_c0_g1_i3,0.901289617517713
TRINITY_DN3311_c0_g1::TRINITY_DN3311_c0_g1_i10,0.901289617517713
TRINITY_DN27997_c0_g1::TRINITY_DN27997_c0_g1_i1,1.41605216404881
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i7,1.58536650253328
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i15,1.58536650253328
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i18,1.58536650253328
TRINITY_DN7195_c0_g1::TRINITY_DN7195_c0_g1_i11,0.38174647853707
TRINITY_DN1786_c0_g1::TRINITY_DN1786_c0_g1_i5,0.864083085904057
TRINITY_DN7195_c0_g1::TRINITY_DN7195_c0_g1_i10,0.38174647853707
TRINITY_DN7745_c0_g1::TRINITY_DN7745_c0_g1_i1,1.30093919839202
TRINITY_DN4662_c0_g1::TRINITY_DN4662_c0_g1_i6,1.10291873470722
TRINITY_DN15146_c0_g1::TRINITY_DN15146_c0_g1_i2,1.12946580123535
TRINITY_DN8621_c0_g1::TRINITY_DN8621_c0_g1_i3,0.983664300688977
TRINITY_DN62_c0_g1::TRINITY_DN62_c0_g1_i16,1.46451353522514
TRINITY_DN1395_c0_g1::TRINITY_DN1395_c0_g1_i13,0.838729827548939
TRINITY_DN44328_c0_g1::TRINITY_DN44328_c0_g1_i1,1.22508047920489
TRINITY_DN12512_c0_g1::TRINITY_DN12512_c0_g1_i10,0.931974445521395
TRINITY_DN3416_c1_g1::TRINITY_DN3416_c1_g1_i13,2.58073988596621
TRINITY_DN11680_c0_g1::TRINITY_DN11680_c0_g1_i1,1.26852892228345
TRINITY_DN17598_c0_g1::TRINITY_DN17598_c0_g1_i2,1.54487341687349
TRINITY_DN22365_c0_g1::TRINITY_DN22365_c0_g1_i2,1.24911784499225
TRINITY_DN22365_c0_g1::TRINITY_DN22365_c0_g1_i7,1.24911784499225
TRINITY_DN7403_c0_g1::TRINITY_DN7403_c0_g1_i1,0.310874768210755
TRINITY_DN492_c0_g1::TRINITY_DN492_c0_g1_i10,-2.07924215883956
TRINITY_DN6810_c0_g1::TRINITY_DN6810_c0_g1_i2,1.53167423147505
TRINITY_DN4944_c0_g1::TRINITY_DN4944_c0_g1_i5,-0.435760625246498
TRINITY_DN1606_c0_g1::TRINITY_DN1606_c0_g1_i14,-1.19788206940054
TRINITY_DN8792_c0_g1::TRINITY_DN8792_c0_g1_i2,1.72246645877366
TRINITY_DN2090_c0_g2::TRINITY_DN2090_c0_g2_i3,2.18815931909024
TRINITY_DN20914_c0_g1::TRINITY_DN20914_c0_g1_i3,1.24613104454601
TRINITY_DN7331_c0_g1::TRINITY_DN7331_c0_g1_i6,-0.409038229360809
TRINITY_DN7397_c0_g1::TRINITY_DN7397_c0_g1_i5,0.922308939401078
TRINITY_DN79365_c0_g1::TRINITY_DN79365_c0_g1_i7,1.55541910089773
TRINITY_DN16432_c0_g1::TRINITY_DN16432_c0_g1_i16,1.29858125352341
TRINITY_DN79365_c0_g1::TRINITY_DN79365_c0_g1_i3,1.55541910089773
TRINITY_DN890_c0_g1::TRINITY_DN890_c0_g1_i17,-0.639414491036233
TRINITY_DN2377_c0_g1::TRINITY_DN2377_c0_g1_i14,1.38047349392099
TRINITY_DN72517_c0_g1::TRINITY_DN72517_c0_g1_i1,-1.93570481127723
TRINITY_DN59514_c0_g1::TRINITY_DN59514_c0_g1_i2,1.57648031768971
TRINITY_DN8010_c0_g1::TRINITY_DN8010_c0_g1_i17,0.855521545695143
TRINITY_DN10743_c0_g1::TRINITY_DN10743_c0_g1_i8,1.63184428592706
TRINITY_DN16002_c0_g1::TRINITY_DN16002_c0_g1_i1,-1.14299158734005
TRINITY_DN4529_c3_g1::TRINITY_DN4529_c3_g1_i5,1.11164548606449
TRINITY_DN2062_c0_g1::TRINITY_DN2062_c0_g1_i2,1.65090268617471
TRINITY_DN6476_c0_g1::TRINITY_DN6476_c0_g1_i13,-0.418438133545366
TRINITY_DN4296_c0_g1::TRINITY_DN4296_c0_g1_i1,0.517968074010313
TRINITY_DN6522_c0_g1::TRINITY_DN6522_c0_g1_i4,-0.411031094334662
TRINITY_DN46434_c0_g1::TRINITY_DN46434_c0_g1_i1,-0.592419329563129
TRINITY_DN3_c0_g2::TRINITY_DN3_c0_g2_i1,0.859570408116919
TRINITY_DN8161_c0_g1::TRINITY_DN8161_c0_g1_i13,-0.970249458923169
TRINITY_DN53856_c0_g1::TRINITY_DN53856_c0_g1_i7,-1.03839683854188
TRINITY_DN53856_c0_g1::TRINITY_DN53856_c0_g1_i3,-1.03839683854188
TRINITY_DN10112_c0_g1::TRINITY_DN10112_c0_g1_i2,1.1781187037289
TRINITY_DN76_c0_g2::TRINITY_DN76_c0_g2_i3,-0.389528451085939
TRINITY_DN10112_c0_g1::TRINITY_DN10112_c0_g1_i27,1.1781187037289
TRINITY_DN3710_c0_g1::TRINITY_DN3710_c0_g1_i15,1.12462178470951
TRINITY_DN5687_c0_g1::TRINITY_DN5687_c0_g1_i7,1.48256223988212
TRINITY_DN7686_c0_g1::TRINITY_DN7686_c0_g1_i6,1.08938728731949
TRINITY_DN4724_c0_g1::TRINITY_DN4724_c0_g1_i7,-0.472950336263051
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i18,1.4321807731386
TRINITY_DN3212_c1_g1::TRINITY_DN3212_c1_g1_i1,-0.445679084715126
TRINITY_DN41646_c0_g1::TRINITY_DN41646_c0_g1_i1,1.28774771720576
TRINITY_DN9910_c0_g1::TRINITY_DN9910_c0_g1_i2,1.05007586556157
TRINITY_DN1698_c1_g1::TRINITY_DN1698_c1_g1_i2,-0.588696576677789
TRINITY_DN50931_c0_g1::TRINITY_DN50931_c0_g1_i22,1.26863546722158
TRINITY_DN4448_c1_g1::TRINITY_DN4448_c1_g1_i3,0.951813825559314
TRINITY_DN3694_c0_g1::TRINITY_DN3694_c0_g1_i2,-0.657914756760372
TRINITY_DN2351_c0_g1::TRINITY_DN2351_c0_g1_i14,-1.32669551665548
TRINITY_DN5891_c0_g1::TRINITY_DN5891_c0_g1_i11,1.02389074935075
TRINITY_DN7494_c0_g1::TRINITY_DN7494_c0_g1_i17,2.05993784832472
TRINITY_DN4700_c0_g1::TRINITY_DN4700_c0_g1_i10,1.53385362368199
TRINITY_DN14136_c0_g1::TRINITY_DN14136_c0_g1_i10,1.1531340258447
TRINITY_DN8672_c1_g1::TRINITY_DN8672_c1_g1_i11,1.24853614033491
TRINITY_DN24098_c0_g1::TRINITY_DN24098_c0_g1_i13,0.973915596191257
TRINITY_DN507_c0_g1::TRINITY_DN507_c0_g1_i13,1.21429173139371
TRINITY_DN8516_c0_g1::TRINITY_DN8516_c0_g1_i16,1.11805453169999
TRINITY_DN8516_c0_g1::TRINITY_DN8516_c0_g1_i5,1.11805453169999
TRINITY_DN8516_c0_g1::TRINITY_DN8516_c0_g1_i15,1.11805453169999
TRINITY_DN5454_c0_g1::TRINITY_DN5454_c0_g1_i5,1.44882220883336
TRINITY_DN4589_c1_g1::TRINITY_DN4589_c1_g1_i1,-0.469680187381914
TRINITY_DN9438_c0_g1::TRINITY_DN9438_c0_g1_i14,-0.671556640108154
TRINITY_DN273_c0_g1::TRINITY_DN273_c0_g1_i5,-0.401740932016916
TRINITY_DN10619_c0_g1::TRINITY_DN10619_c0_g1_i8,1.41330724530136
TRINITY_DN9607_c0_g1::TRINITY_DN9607_c0_g1_i2,1.54829752402154
TRINITY_DN359_c0_g1::TRINITY_DN359_c0_g1_i23,1.48771016043708
TRINITY_DN796_c0_g1::TRINITY_DN796_c0_g1_i18,-1.18753590189354
TRINITY_DN2672_c2_g1::TRINITY_DN2672_c2_g1_i11,1.89682224542697
TRINITY_DN9518_c0_g1::TRINITY_DN9518_c0_g1_i1,-0.738299289540245
TRINITY_DN184_c0_g1::TRINITY_DN184_c0_g1_i5,1.37929144009034
TRINITY_DN3189_c0_g1::TRINITY_DN3189_c0_g1_i5,-0.391668255441838
TRINITY_DN8500_c0_g1::TRINITY_DN8500_c0_g1_i11,0.905751570053528
TRINITY_DN602_c1_g1::TRINITY_DN602_c1_g1_i2,-0.376246932742483
TRINITY_DN21337_c0_g1::TRINITY_DN21337_c0_g1_i16,1.09009847327391
TRINITY_DN3329_c0_g1::TRINITY_DN3329_c0_g1_i8,-2.1446295542171
TRINITY_DN1014_c0_g1::TRINITY_DN1014_c0_g1_i5,-0.463857527433489
TRINITY_DN203_c1_g1::TRINITY_DN203_c1_g1_i1,0.37914210053576
TRINITY_DN1907_c0_g1::TRINITY_DN1907_c0_g1_i4,0.664121398010659
TRINITY_DN10822_c0_g1::TRINITY_DN10822_c0_g1_i15,1.43330681024932
TRINITY_DN3980_c0_g1::TRINITY_DN3980_c0_g1_i3,0.826486321998308
TRINITY_DN6825_c0_g1::TRINITY_DN6825_c0_g1_i13,1.24291509793938
TRINITY_DN6937_c0_g1::TRINITY_DN6937_c0_g1_i13,1.25192361912546
TRINITY_DN1033_c0_g1::TRINITY_DN1033_c0_g1_i18,-0.616695688820394
TRINITY_DN8141_c0_g1::TRINITY_DN8141_c0_g1_i5,0.956531140324997
TRINITY_DN243_c1_g1::TRINITY_DN243_c1_g1_i1,0.72227426067638
TRINITY_DN77_c0_g1::TRINITY_DN77_c0_g1_i16,1.86831244126239
TRINITY_DN6297_c0_g2::TRINITY_DN6297_c0_g2_i1,2.25007101039715
TRINITY_DN5766_c0_g1::TRINITY_DN5766_c0_g1_i9,-0.670937435712154
TRINITY_DN5766_c0_g1::TRINITY_DN5766_c0_g1_i12,-0.670937435712154
TRINITY_DN1790_c0_g1::TRINITY_DN1790_c0_g1_i2,2.36891640740432
TRINITY_DN2323_c0_g1::TRINITY_DN2323_c0_g1_i9,-0.581830662968153
TRINITY_DN2323_c0_g1::TRINITY_DN2323_c0_g1_i7,-0.581830662968153
TRINITY_DN2182_c0_g1::TRINITY_DN2182_c0_g1_i26,-0.524381308692795
TRINITY_DN1651_c0_g1::TRINITY_DN1651_c0_g1_i10,-0.698490552455912
TRINITY_DN1651_c0_g1::TRINITY_DN1651_c0_g1_i8,-0.698490552455912
TRINITY_DN3476_c0_g1::TRINITY_DN3476_c0_g1_i1,1.54255521700634
TRINITY_DN3187_c0_g1::TRINITY_DN3187_c0_g1_i1,0.633709091453422
TRINITY_DN9520_c1_g1::TRINITY_DN9520_c1_g1_i15,0.917174139958819
TRINITY_DN10332_c0_g1::TRINITY_DN10332_c0_g1_i2,-0.617928718787879
TRINITY_DN17840_c0_g1::TRINITY_DN17840_c0_g1_i1,-1.47530766956829
TRINITY_DN6085_c0_g1::TRINITY_DN6085_c0_g1_i11,-0.95068989148587
TRINITY_DN328_c0_g1::TRINITY_DN328_c0_g1_i2,0.747645586571633
TRINITY_DN13348_c0_g1::TRINITY_DN13348_c0_g1_i1,1.3459346001695
TRINITY_DN3732_c0_g1::TRINITY_DN3732_c0_g1_i9,2.70771088577887
TRINITY_DN15071_c0_g1::TRINITY_DN15071_c0_g1_i9,-1.09233083155721
TRINITY_DN661_c0_g1::TRINITY_DN661_c0_g1_i5,2.15194550122697
TRINITY_DN10149_c0_g1::TRINITY_DN10149_c0_g1_i4,0.726797634689142
TRINITY_DN3890_c0_g1::TRINITY_DN3890_c0_g1_i4,0.289614384675459
TRINITY_DN3480_c0_g1::TRINITY_DN3480_c0_g1_i2,-0.398701140570969
TRINITY_DN11061_c0_g1::TRINITY_DN11061_c0_g1_i2,0.879962928455084
TRINITY_DN57955_c0_g1::TRINITY_DN57955_c0_g1_i4,-1.34005083041178
TRINITY_DN38409_c0_g1::TRINITY_DN38409_c0_g1_i12,-1.32347011869516
TRINITY_DN38592_c0_g1::TRINITY_DN38592_c0_g1_i35,1.06969388609666
TRINITY_DN12023_c0_g1::TRINITY_DN12023_c0_g1_i14,1.34484315707598
TRINITY_DN27478_c0_g1::TRINITY_DN27478_c0_g1_i6,1.02523206776703
TRINITY_DN6455_c0_g1::TRINITY_DN6455_c0_g1_i3,1.67281494536444
TRINITY_DN2982_c0_g1::TRINITY_DN2982_c0_g1_i6,0.361161480521395
TRINITY_DN2696_c0_g1::TRINITY_DN2696_c0_g1_i2,0.775307094396852
TRINITY_DN992_c0_g1::TRINITY_DN992_c0_g1_i3,-0.730931910376096
TRINITY_DN992_c0_g1::TRINITY_DN992_c0_g1_i40,-0.730931910376096
TRINITY_DN992_c0_g1::TRINITY_DN992_c0_g1_i14,-0.730931910376096
TRINITY_DN3227_c0_g1::TRINITY_DN3227_c0_g1_i2,1.63442339028291
TRINITY_DN3392_c0_g1::TRINITY_DN3392_c0_g1_i18,0.666221490282407
TRINITY_DN3563_c0_g1::TRINITY_DN3563_c0_g1_i12,1.67917323829331
TRINITY_DN585_c0_g1::TRINITY_DN585_c0_g1_i4,1.17159970920159
TRINITY_DN3478_c0_g1::TRINITY_DN3478_c0_g1_i3,0.622848027313473
TRINITY_DN2089_c0_g1::TRINITY_DN2089_c0_g1_i8,-0.488908375320681
TRINITY_DN8728_c0_g1::TRINITY_DN8728_c0_g1_i7,1.0598567279678
TRINITY_DN78627_c0_g1::TRINITY_DN78627_c0_g1_i1,1.67222427770167
TRINITY_DN11194_c0_g1::TRINITY_DN11194_c0_g1_i9,-0.76225094136058
TRINITY_DN1793_c0_g1::TRINITY_DN1793_c0_g1_i3,0.836365946429159
TRINITY_DN23537_c0_g1::TRINITY_DN23537_c0_g1_i5,-0.648139759597544
TRINITY_DN3639_c0_g1::TRINITY_DN3639_c0_g1_i15,1.79763379408867
TRINITY_DN1805_c1_g1::TRINITY_DN1805_c1_g1_i2,-0.385422468685824
TRINITY_DN74372_c0_g1::TRINITY_DN74372_c0_g1_i1,0.335524790011358
TRINITY_DN1376_c0_g1::TRINITY_DN1376_c0_g1_i2,-0.487316669038441
TRINITY_DN4595_c0_g1::TRINITY_DN4595_c0_g1_i6,0.776526064646173
TRINITY_DN18403_c0_g1::TRINITY_DN18403_c0_g1_i1,1.34974244904765
TRINITY_DN4298_c0_g1::TRINITY_DN4298_c0_g1_i8,0.900291283654377
TRINITY_DN5896_c0_g1::TRINITY_DN5896_c0_g1_i3,-0.347764630915046
TRINITY_DN2683_c0_g1::TRINITY_DN2683_c0_g1_i8,-0.61854798529767
TRINITY_DN3037_c0_g1::TRINITY_DN3037_c0_g1_i1,0.258657054888423
TRINITY_DN87911_c0_g1::TRINITY_DN87911_c0_g1_i1,0.91638763445701
TRINITY_DN21386_c0_g1::TRINITY_DN21386_c0_g1_i1,1.09622592498351
TRINITY_DN3173_c0_g1::TRINITY_DN3173_c0_g1_i13,1.41947320036005
TRINITY_DN7494_c0_g1::TRINITY_DN7494_c0_g1_i5,1.63249301460629
TRINITY_DN1493_c0_g1::TRINITY_DN1493_c0_g1_i38,-2.140374369594
TRINITY_DN356_c0_g1::TRINITY_DN356_c0_g1_i10,0.493643547536252
TRINITY_DN1908_c0_g1::TRINITY_DN1908_c0_g1_i17,-0.986597986646933
TRINITY_DN1852_c2_g1::TRINITY_DN1852_c2_g1_i1,1.4662106843736
TRINITY_DN12374_c0_g1::TRINITY_DN12374_c0_g1_i23,0.751382699195341
TRINITY_DN4393_c0_g1::TRINITY_DN4393_c0_g1_i3,0.761619254743971
TRINITY_DN2664_c0_g1::TRINITY_DN2664_c0_g1_i10,0.403955499836221
TRINITY_DN2664_c0_g1::TRINITY_DN2664_c0_g1_i2,0.403955499836221
TRINITY_DN805_c0_g1::TRINITY_DN805_c0_g1_i11,-0.512862527168914
TRINITY_DN7615_c0_g1::TRINITY_DN7615_c0_g1_i4,1.62011081299915
TRINITY_DN6551_c0_g1::TRINITY_DN6551_c0_g1_i4,1.19421060232411
TRINITY_DN6040_c0_g1::TRINITY_DN6040_c0_g1_i1,0.810918942405487
TRINITY_DN11596_c0_g1::TRINITY_DN11596_c0_g1_i19,0.809487758448034
TRINITY_DN2036_c0_g1::TRINITY_DN2036_c0_g1_i13,0.718054735846694
TRINITY_DN2062_c0_g1::TRINITY_DN2062_c0_g1_i27,1.4803803578167
TRINITY_DN377_c0_g1::TRINITY_DN377_c0_g1_i2,-0.745192729722434
TRINITY_DN2701_c0_g1::TRINITY_DN2701_c0_g1_i4,-0.471633274777424
TRINITY_DN15131_c0_g1::TRINITY_DN15131_c0_g1_i2,0.953768783285541
TRINITY_DN1233_c0_g1::TRINITY_DN1233_c0_g1_i1,-0.485387582564861
TRINITY_DN1233_c0_g1::TRINITY_DN1233_c0_g1_i7,-0.485387582564861
TRINITY_DN226_c0_g1::TRINITY_DN226_c0_g1_i1,0.868592847724028
TRINITY_DN57950_c0_g1::TRINITY_DN57950_c0_g1_i30,0.360257503484328
TRINITY_DN8680_c0_g1::TRINITY_DN8680_c0_g1_i8,0.647008864794817
TRINITY_DN30701_c0_g1::TRINITY_DN30701_c0_g1_i3,0.291613072360824
TRINITY_DN42896_c0_g1::TRINITY_DN42896_c0_g1_i3,1.46066331167803
TRINITY_DN22481_c0_g1::TRINITY_DN22481_c0_g1_i10,0.416855594434423
TRINITY_DN14202_c0_g1::TRINITY_DN14202_c0_g1_i6,1.24085744491093
TRINITY_DN11587_c0_g1::TRINITY_DN11587_c0_g1_i5,1.15003269544399
TRINITY_DN4213_c0_g1::TRINITY_DN4213_c0_g1_i6,0.299827101224917
TRINITY_DN4610_c2_g1::TRINITY_DN4610_c2_g1_i4,0.825550147505011
TRINITY_DN3657_c0_g1::TRINITY_DN3657_c0_g1_i2,0.354089811428975
TRINITY_DN5541_c0_g1::TRINITY_DN5541_c0_g1_i10,-0.82835034995842
TRINITY_DN116_c3_g1::TRINITY_DN116_c3_g1_i1,0.980200778835291
TRINITY_DN2871_c0_g1::TRINITY_DN2871_c0_g1_i8,0.943262353044322
TRINITY_DN3636_c0_g1::TRINITY_DN3636_c0_g1_i4,0.499604911641167
TRINITY_DN2480_c0_g1::TRINITY_DN2480_c0_g1_i26,-0.424995533786139
TRINITY_DN3249_c0_g1::TRINITY_DN3249_c0_g1_i14,1.54227246947503
TRINITY_DN14911_c0_g1::TRINITY_DN14911_c0_g1_i1,1.04774144193954
TRINITY_DN223_c0_g1::TRINITY_DN223_c0_g1_i28,1.66054278953843
TRINITY_DN4041_c0_g1::TRINITY_DN4041_c0_g1_i28,0.724390509175156
TRINITY_DN16119_c0_g1::TRINITY_DN16119_c0_g1_i5,-0.866319934600931
TRINITY_DN16119_c0_g1::TRINITY_DN16119_c0_g1_i17,-0.866319934600931
TRINITY_DN23963_c0_g1::TRINITY_DN23963_c0_g1_i9,1.4833631292621
TRINITY_DN6031_c0_g1::TRINITY_DN6031_c0_g1_i14,0.882299626431312
TRINITY_DN6031_c0_g1::TRINITY_DN6031_c0_g1_i9,0.882299626431312
TRINITY_DN2917_c0_g1::TRINITY_DN2917_c0_g1_i7,-0.357107815621762
TRINITY_DN939_c0_g1::TRINITY_DN939_c0_g1_i9,1.19245373612376
TRINITY_DN4278_c0_g1::TRINITY_DN4278_c0_g1_i1,-0.4144230842694
TRINITY_DN7603_c0_g1::TRINITY_DN7603_c0_g1_i12,1.66043861747651
TRINITY_DN7603_c0_g1::TRINITY_DN7603_c0_g1_i6,1.66043861747651
TRINITY_DN649_c0_g1::TRINITY_DN649_c0_g1_i10,0.412387396303527
TRINITY_DN14633_c0_g1::TRINITY_DN14633_c0_g1_i6,1.05087046910006
TRINITY_DN7926_c0_g1::TRINITY_DN7926_c0_g1_i16,0.991993666297651
TRINITY_DN4679_c0_g1::TRINITY_DN4679_c0_g1_i10,-0.781101063134035
TRINITY_DN7964_c1_g1::TRINITY_DN7964_c1_g1_i1,1.05738099354171
TRINITY_DN4053_c0_g1::TRINITY_DN4053_c0_g1_i13,2.29735143134678
TRINITY_DN3172_c0_g1::TRINITY_DN3172_c0_g1_i1,-0.415571333303245
TRINITY_DN19354_c0_g1::TRINITY_DN19354_c0_g1_i12,-0.532896177130929
TRINITY_DN5092_c0_g1::TRINITY_DN5092_c0_g1_i8,0.884345451018611
TRINITY_DN5092_c0_g1::TRINITY_DN5092_c0_g1_i9,0.884345451018611
TRINITY_DN6356_c0_g1::TRINITY_DN6356_c0_g1_i4,-1.01010090699689
TRINITY_DN1876_c0_g1::TRINITY_DN1876_c0_g1_i4,-0.429645317036858
TRINITY_DN12821_c0_g1::TRINITY_DN12821_c0_g1_i2,1.0836535917732
TRINITY_DN19958_c0_g1::TRINITY_DN19958_c0_g1_i5,1.01509957833768
TRINITY_DN4395_c0_g1::TRINITY_DN4395_c0_g1_i16,-0.3742800980259
TRINITY_DN21058_c0_g1::TRINITY_DN21058_c0_g1_i12,-0.645213810797608
TRINITY_DN17507_c0_g1::TRINITY_DN17507_c0_g1_i1,1.2393172977182
TRINITY_DN17507_c0_g1::TRINITY_DN17507_c0_g1_i4,1.2393172977182
TRINITY_DN7214_c0_g1::TRINITY_DN7214_c0_g1_i1,1.09496705098343
TRINITY_DN26818_c0_g1::TRINITY_DN26818_c0_g1_i2,1.25748944292136
TRINITY_DN734_c1_g1::TRINITY_DN734_c1_g1_i2,0.976869624477486
TRINITY_DN1008_c0_g1::TRINITY_DN1008_c0_g1_i1,0.805184596840556
TRINITY_DN15342_c0_g1::TRINITY_DN15342_c0_g1_i2,-0.965006828765668
TRINITY_DN3987_c0_g1::TRINITY_DN3987_c0_g1_i2,1.1121711093652
TRINITY_DN2254_c2_g2::TRINITY_DN2254_c2_g2_i1,-0.444979575470999
TRINITY_DN9014_c0_g1::TRINITY_DN9014_c0_g1_i18,-0.696686053322755
TRINITY_DN8049_c0_g1::TRINITY_DN8049_c0_g1_i12,-0.812511940799056
TRINITY_DN3086_c0_g1::TRINITY_DN3086_c0_g1_i19,-0.613762403816201
TRINITY_DN12035_c0_g1::TRINITY_DN12035_c0_g1_i2,-0.463775760252333
TRINITY_DN4584_c0_g1::TRINITY_DN4584_c0_g1_i4,1.03167422995794
TRINITY_DN594_c0_g1::TRINITY_DN594_c0_g1_i21,0.862578532454381
TRINITY_DN8464_c0_g1::TRINITY_DN8464_c0_g1_i4,0.39370023244966
TRINITY_DN2541_c0_g1::TRINITY_DN2541_c0_g1_i1,0.797425018951617
TRINITY_DN9787_c0_g1::TRINITY_DN9787_c0_g1_i2,1.06483122564875
TRINITY_DN9344_c0_g1::TRINITY_DN9344_c0_g1_i5,0.320808573174012
TRINITY_DN2750_c0_g1::TRINITY_DN2750_c0_g1_i6,1.34326271555313
TRINITY_DN6210_c0_g1::TRINITY_DN6210_c0_g1_i3,-0.42069134979555
TRINITY_DN3850_c0_g1::TRINITY_DN3850_c0_g1_i20,-0.928649202752873
TRINITY_DN36626_c0_g1::TRINITY_DN36626_c0_g1_i3,-1.36379090597507
TRINITY_DN36626_c0_g1::TRINITY_DN36626_c0_g1_i4,-1.36379090597507
TRINITY_DN36626_c0_g1::TRINITY_DN36626_c0_g1_i1,-1.36379090597507
TRINITY_DN9359_c0_g1::TRINITY_DN9359_c0_g1_i10,0.933566494629686
TRINITY_DN7771_c0_g1::TRINITY_DN7771_c0_g1_i1,1.3901637115931
TRINITY_DN692_c0_g1::TRINITY_DN692_c0_g1_i1,-0.547460735857518
TRINITY_DN1187_c0_g1::TRINITY_DN1187_c0_g1_i2,1.04312443839399
TRINITY_DN1187_c0_g1::TRINITY_DN1187_c0_g1_i18,1.0428227807942
TRINITY_DN6474_c0_g1::TRINITY_DN6474_c0_g1_i5,-1.1739439890632
TRINITY_DN2360_c0_g1::TRINITY_DN2360_c0_g1_i7,1.24265280818513
TRINITY_DN2689_c0_g1::TRINITY_DN2689_c0_g1_i2,-0.413506435797103
TRINITY_DN4320_c0_g1::TRINITY_DN4320_c0_g1_i1,-0.422020947129587
TRINITY_DN18508_c0_g1::TRINITY_DN18508_c0_g1_i3,0.9934539414982
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i15,1.57017058977349
TRINITY_DN13431_c0_g1::TRINITY_DN13431_c0_g1_i1,0.535471625992844
TRINITY_DN17898_c0_g1::TRINITY_DN17898_c0_g1_i4,1.56410219717757
TRINITY_DN423_c2_g1::TRINITY_DN423_c2_g1_i1,-0.365818799141289
TRINITY_DN3267_c0_g1::TRINITY_DN3267_c0_g1_i4,0.51532110128841
TRINITY_DN10069_c0_g1::TRINITY_DN10069_c0_g1_i11,1.33231936971823
TRINITY_DN12154_c0_g1::TRINITY_DN12154_c0_g1_i1,1.14456269433149
TRINITY_DN3332_c0_g1::TRINITY_DN3332_c0_g1_i6,-0.36196795453217
TRINITY_DN2018_c0_g1::TRINITY_DN2018_c0_g1_i4,-0.486154883186695
TRINITY_DN2018_c0_g1::TRINITY_DN2018_c0_g1_i10,-0.486154883186695
TRINITY_DN13185_c0_g1::TRINITY_DN13185_c0_g1_i4,0.8700632823563
TRINITY_DN11019_c0_g1::TRINITY_DN11019_c0_g1_i8,-1.03782270823175
TRINITY_DN5788_c0_g1::TRINITY_DN5788_c0_g1_i18,0.810121317116377
TRINITY_DN5800_c2_g1::TRINITY_DN5800_c2_g1_i1,1.12750367891375
TRINITY_DN4489_c0_g1::TRINITY_DN4489_c0_g1_i5,-0.313551683913403
TRINITY_DN14623_c0_g1::TRINITY_DN14623_c0_g1_i10,1.46189348599213
TRINITY_DN15208_c0_g1::TRINITY_DN15208_c0_g1_i1,0.674386027294284
